"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2011","1,292.30","1,320.60","1,356.50","1,282.90","","-2.14%"
"06/01/2011","1,320.60","1,345.20","1,345.20","1,258.10","","-1.83%"
"05/01/2011","1,345.20","1,365.20","1,370.60","1,311.80","","-1.35%"
"04/01/2011","1,363.60","1,329.50","1,364.60","1,294.70","","2.85%"
"03/01/2011","1,325.80","1,328.60","1,332.30","1,249.00","","-0.11%"
"02/01/2011","1,327.20","1,289.10","1,344.10","1,289.10","","3.20%"
"01/01/2011","1,286.10","1,257.60","1,302.70","1,257.60","","2.27%"
"12/01/2010","1,257.60","1,186.60","1,262.60","1,186.60","","6.53%"
"11/01/2010","1,180.50","1,185.70","1,227.10","1,173.00","","-0.24%"
"10/01/2010","1,183.30","1,143.50","1,196.10","1,131.90","","3.69%"
"09/01/2010","1,141.20","1,049.70","1,157.20","1,049.70","","8.76%"
"08/01/2010","1,049.30","1,107.50","1,129.20","1,039.70","","-4.75%"
"07/01/2010","1,101.60","1,031.10","1,121.00","1,010.90","","6.88%"
"06/01/2010","1,030.70","1,087.30","1,131.20","1,028.30","","-5.39%"
"05/01/2010","1,089.40","1,188.60","1,205.10","1,040.80","","-8.20%"
"04/01/2010","1,186.70","1,171.20","1,219.80","1,170.70","","1.48%"
"03/01/2010","1,169.40","1,105.40","1,180.70","1,105.40","","5.88%"
"02/01/2010","1,104.50","1,073.90","1,112.40","1,044.50","","2.85%"
"01/01/2010","1,073.90","1,116.60","1,150.50","1,071.60","","-3.69%"
"12/01/2009","1,115.10","1,098.90","1,130.40","1,085.90","","1.78%"
"11/01/2009","1,095.60","1,036.20","1,113.70","1,029.40","","5.73%"
"10/01/2009","1,036.20","1,054.90","1,101.40","1,020.00","","-1.98%"
"09/01/2009","1,057.10","1,019.50","1,080.20","992.00","","3.58%"
"08/01/2009","1,020.60","990.20","1,039.50","978.50","","3.35%"
"07/01/2009","987.50","920.80","996.70","869.30","","7.42%"
"06/01/2009","919.30","923.30","956.20","888.90","","0.02%"
"05/01/2009","919.10","872.70","930.20","866.10","","5.30%"
"04/01/2009","872.80","793.60","888.70","783.30","","9.39%"
"03/01/2009","797.90","729.60","833.00","666.80","","8.54%"
"02/01/2009","735.10","823.10","875.00","734.50","","-10.99%"
"01/01/2009","825.90","903.00","943.90","804.30","","-8.56%"
"12/01/2008","903.20","888.60","918.90","815.70","","0.78%"
"11/01/2008","896.20","968.70","1,007.50","741.00","","-7.49%"
"10/01/2008","968.80","1,164.20","1,167.00","839.80","","-16.94%"
"09/01/2008","1,166.40","1,287.80","1,303.00","1,106.40","","-9.07%"
"08/01/2008","1,282.80","1,269.40","1,313.20","1,247.50","","1.22%"
"07/01/2008","1,267.40","1,276.70","1,292.20","1,200.40","","-0.98%"
"06/01/2008","1,280.00","1,399.60","1,404.00","1,272.00","","-8.60%"
"05/01/2008","1,400.40","1,386.00","1,440.20","1,373.10","","1.07%"
"04/01/2008","1,385.60","1,326.40","1,404.60","1,324.30","","4.76%"
"03/01/2008","1,322.70","1,330.50","1,359.70","1,257.00","","-0.59%"
"02/01/2008","1,330.60","1,378.60","1,396.00","1,316.80","","-3.47%"
"01/01/2008","1,378.50","1,468.00","1,471.80","1,270.00","","-6.12%"
"12/01/2007","1,468.40","1,479.60","1,523.60","1,435.70","","-0.86%"
"11/01/2007","1,481.10","1,545.80","1,545.80","1,406.10","","-4.41%"
"10/01/2007","1,549.40","1,527.30","1,576.10","1,489.60","","1.48%"
"09/01/2007","1,526.80","1,474.00","1,538.70","1,439.30","","3.58%"
"08/01/2007","1,474.00","1,455.20","1,503.90","1,370.60","","1.28%"
"07/01/2007","1,455.30","1,504.70","1,555.90","1,454.20","","-3.19%"
"06/01/2007","1,503.30","1,530.60","1,540.60","1,484.20","","-1.78%"
"05/01/2007","1,530.60","1,482.40","1,535.60","1,476.70","","3.25%"
"04/01/2007","1,482.40","1,420.80","1,498.00","1,416.40","","4.33%"
"03/01/2007","1,420.90","1,406.80","1,438.90","1,364.00","","1.00%"
"02/01/2007","1,406.80","1,437.90","1,461.60","1,389.40","","-2.18%"
"01/01/2007","1,438.20","1,418.00","1,441.60","1,404.00","","1.40%"
"12/01/2006","1,418.30","1,400.60","1,431.80","1,385.90","","1.26%"
"11/01/2006","1,400.60","1,377.80","1,407.90","1,361.00","","1.65%"
"10/01/2006","1,377.90","1,335.80","1,389.50","1,327.10","","3.15%"
"09/01/2006","1,335.80","1,303.80","1,340.30","1,290.90","","2.45%"
"08/01/2006","1,303.80","1,278.50","1,306.70","1,261.30","","2.12%"
"07/01/2006","1,276.70","1,270.10","1,280.40","1,224.50","","0.51%"
"06/01/2006","1,270.20","1,270.00","1,290.70","1,219.30","","0.01%"
"05/01/2006","1,270.10","1,310.60","1,326.70","1,245.30","","-3.09%"
"04/01/2006","1,310.60","1,302.90","1,318.20","1,280.70","","1.22%"
"03/01/2006","1,294.80","1,280.70","1,310.90","1,268.40","","1.10%"
"02/01/2006","1,280.70","1,280.10","1,297.60","1,253.60","","0.05%"
"01/01/2006","1,280.10","1,248.30","1,294.90","1,245.70","","2.55%"
"12/01/2005","1,248.30","1,249.50","1,275.80","1,246.60","","-0.10%"
"11/01/2005","1,249.50","1,207.00","1,270.60","1,201.10","","3.52%"
"10/01/2005","1,207.00","1,228.80","1,233.30","1,168.20","","-1.77%"
"09/01/2005","1,228.80","1,220.30","1,243.10","1,205.30","","0.70%"
"08/01/2005","1,220.30","1,234.20","1,245.90","1,201.10","","-1.13%"
"07/01/2005","1,234.20","1,191.30","1,245.20","1,183.50","","3.60%"
"06/01/2005","1,191.30","1,191.50","1,219.60","1,188.30","","-0.02%"
"05/01/2005","1,191.50","1,156.80","1,199.60","1,146.20","","3.00%"
"04/01/2005","1,156.80","1,180.60","1,191.90","1,136.20","","-2.02%"
"03/01/2005","1,180.60","1,203.60","1,229.10","1,163.70","","-1.91%"
"02/01/2005","1,203.60","1,181.30","1,212.40","1,181.00","","1.89%"
"01/01/2005","1,181.30","1,211.90","1,217.90","1,163.80","","-2.52%"
"12/01/2004","1,211.90","1,173.80","1,217.30","1,173.80","","3.25%"
"11/01/2004","1,173.80","1,130.20","1,188.50","1,127.50","","3.86%"
"10/01/2004","1,130.20","1,114.60","1,142.00","1,090.20","","1.40%"
"09/01/2004","1,114.60","1,104.20","1,131.50","1,099.10","","0.94%"
"08/01/2004","1,104.20","1,101.70","1,109.70","1,060.70","","0.23%"
"07/01/2004","1,101.70","1,140.80","1,140.80","1,078.80","","-3.43%"
"06/01/2004","1,140.80","1,120.70","1,146.30","1,113.30","","1.79%"
"05/01/2004","1,120.70","1,107.30","1,127.70","1,076.30","","1.21%"
"04/01/2004","1,107.30","1,126.20","1,150.60","1,107.20","","-1.68%"
"03/01/2004","1,126.20","1,144.90","1,163.20","1,087.10","","-1.63%"
"02/01/2004","1,144.90","1,131.10","1,159.00","1,124.40","","1.22%"
"01/01/2004","1,131.10","1,111.90","1,155.40","1,105.10","","1.73%"
"12/01/2003","1,111.90","1,058.20","1,112.60","1,053.40","","5.07%"
"11/01/2003","1,058.20","1,050.70","1,063.70","1,031.20","","0.71%"
"10/01/2003","1,050.70","996.00","1,053.80","996.00","","5.49%"
